label,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std
G2,-371.6494,131.90837,28.855778,19.75067,21.379354,4.8665733,-6.7717595,3.5682597,13.669411,6.9839015,-4.792001,-4.861619,-5.394486,111.38102,27.86963,35.529366,10.537292,8.274632,6.163249,5.4938617,4.0077395,4.7899156,5.339584,2.5737767,6.412018,3.5878887
G2,-377.0043,140.44199,62.52364,28.20615,15.797196,6.640793,1.9747914,2.4624147,4.688185,1.3911366,-9.561466,-20.58488,-24.807663,59.798367,30.538677,23.8814,12.293875,6.7607517,4.7573476,5.7732315,3.765779,3.5968494,3.4273455,2.425235,4.7301197,4.703267
G2,-408.0678,103.855896,41.83319,19.553665,17.235487,11.592565,4.8153186,3.587544,6.582307,4.7251463,-3.6077638,-11.401088,-15.508325,85.36896,66.46088,21.863821,10.142266,7.090994,5.0402875,7.3090734,5.6389265,3.7829952,3.6000533,6.378578,11.988078,13.670085
G2,-355.26837,146.78064,34.673164,11.354902,10.246289,3.157339,-2.3552113,3.7623916,12.752214,7.721101,-5.8606825,-11.326981,-13.411645,84.19569,26.871277,39.92655,13.857402,10.527728,6.580405,8.006427,3.9695988,5.581617,5.4909434,5.6151996,6.455754,3.1536815
G2,-329.8381,157.40964,40.97383,10.199175,20.226038,20.817581,7.98327,-4.3577185,-12.623872,-14.62904,-9.117159,-4.296932,-5.84732,64.48053,23.583715,33.51782,14.835624,11.390444,6.916835,6.8382115,3.4140744,3.7307546,4.0969014,3.6469855,3.2557962,4.942846
G2,-373.71832,111.34671,26.717272,19.332169,12.853701,4.6961145,-1.9837333,-5.4622145,-8.822919,-9.082622,-12.419847,-9.589502,-5.8050947,112.298485,39.56425,29.029593,8.7996,10.047755,7.1850033,5.699389,4.8959146,7.9921837,9.802526,5.573333,4.979617,5.9372554
G2,-351.0571,143.89854,40.600815,11.668551,17.98939,16.963634,5.1949325,-3.530297,-7.3218517,-10.012062,-9.929237,-5.9627166,-2.9053967,66.53732,34.450123,27.950726,13.420077,10.732932,7.7369504,5.679522,4.090447,3.9286761,3.4860148,5.6634707,6.067882,5.1803575
G2,-343.6312,149.34088,43.964096,14.849826,21.583828,21.348475,8.469918,-6.116293,-13.839769,-13.278639,-6.4299316,-2.0435116,-4.377909,66.03053,25.552399,32.37057,13.762852,10.524876,6.8560176,6.3217764,4.366135,4.394358,3.357036,4.209973,4.375658,5.839947
G2,-356.4106,146.63109,63.42616,20.064976,15.724186,17.181772,8.196761,-3.8705714,-12.578706,-14.902101,-9.916789,-4.7593193,-3.9219177,40.24045,24.16037,16.02783,11.192964,5.898879,4.311427,3.6181712,3.7836766,4.621025,2.567367,3.2454488,2.6526222,3.3428059
G2,-372.03568,128.83159,50.878845,15.312354,14.49046,14.460334,5.244234,-3.957001,-8.262546,-11.1845,-8.505359,-3.24567,-3.3984864,54.69285,40.159176,14.736678,9.758308,9.548342,9.122138,5.825349,3.6721256,4.6085525,5.5973163,6.800869,3.8375657,4.7651305
G2,-341.21866,133.25826,34.30683,13.735488,25.523216,23.45464,12.819767,1.1447937,-8.631182,-13.424217,-13.3213005,-13.713143,-13.688712,64.15587,26.817293,33.23526,14.047383,10.082154,8.317676,7.6767077,4.3179216,3.2581022,3.0384314,2.9492085,4.615826,6.2110634
G2,-362.7779,132.07602,44.475994,21.608418,22.436802,18.23781,8.4822,-2.5818727,-10.576829,-10.710772,-2.500952,2.101131,-1.8493863,63.39591,26.636755,27.045893,13.26284,9.534399,6.3305764,4.101904,3.8766131,3.2233698,4.8761015,3.9708993,3.6428618,7.854037
G2,-378.0053,105.659874,26.49726,17.606388,20.492214,13.039499,5.6539736,0.8263937,-5.2926207,-8.134751,-2.2876241,1.5485098,-4.148383,98.20553,64.62853,26.50295,14.636612,10.163027,7.253557,6.269036,7.739344,10.326664,11.830987,5.634394,2.749103,6.1574297
G2,-349.5442,137.53238,35.253735,15.544788,20.291777,17.863577,7.698264,-2.2449088,-10.046224,-13.5074,-7.243063,1.0046244,0.96697307,72.69256,25.72895,32.540787,14.447102,11.261715,6.1396084,4.754689,3.1050763,3.8915865,4.4603224,5.77048,4.58575,7.465088
G2,-359.22797,141.34703,48.04279,17.802696,23.411127,21.065216,7.5188317,-7.855567,-16.892946,-12.75731,-0.7291329,4.3030267,-0.53319365,57.87342,26.552876,25.35667,11.599254,10.101288,6.312224,4.146547,4.7641277,4.196981,4.392606,2.423241,3.8127522,6.8959165
G2,-398.831,100.94433,31.785973,17.665047,24.483898,17.263086,6.2790337,0.94454604,-3.323894,-4.67185,-1.3355348,-0.5948876,-4.244123,86.32983,64.23882,21.769459,11.909794,13.276948,9.222583,5.1687555,7.440459,9.851894,11.301663,5.8624673,3.609912,4.666361
G2,-335.40536,131.39647,30.550655,23.268839,24.537527,7.5882707,-6.578895,2.8423982,4.477224,-5.127704,-10.207774,-3.9996731,-0.4408832,102.82838,31.487436,25.73695,8.208886,6.2614713,6.2972307,6.8140655,4.414872,5.942561,3.9233294,4.6635747,4.673649,3.5168781
G2,-313.77084,153.19656,30.68612,7.392271,19.00044,12.935216,1.5960898,-10.11222,-17.528692,-12.829162,-1.1402931,2.281012,-0.9674541,68.87623,24.306671,37.33391,11.8494215,13.3129,6.8182664,6.524429,4.5611477,3.4792705,4.5496855,2.2976086,4.754275,8.591016
G2,-357.00323,137.67813,40.237984,18.568613,19.094015,11.018273,2.1589975,-1.6756239,-6.745817,-11.101997,-6.8247595,-0.014328442,2.3444276,72.76942,26.390999,34.613758,14.709971,11.006369,6.4893327,4.438543,4.7195888,2.8382144,3.5522525,3.7001863,3.9322624,8.869614
G2,-378.27103,107.441574,23.68248,13.801689,19.070942,13.71507,3.7891212,-1.8752042,-4.051695,-6.08642,-4.0141373,-0.8520013,-3.1348042,104.26031,66.02153,26.163498,16.11845,10.940236,7.865241,5.942688,7.8623967,9.005446,10.499893,8.195031,4.358063,5.8281264
G2,-344.46234,136.2163,39.37093,22.934721,26.950754,14.749393,-1.2638423,-5.0070925,-9.278858,-15.754451,-7.045504,7.2120214,2.834436,79.08253,27.344954,33.871063,13.130154,11.474683,5.8994465,7.0733824,6.3153996,7.155743,5.295876,5.574831,2.0142837,8.302596
G2,-358.3362,138.5961,42.753414,16.603027,25.19517,21.04883,8.069282,-3.5691452,-11.526713,-9.141659,0.049160443,0.97634256,-6.527969,59.931217,27.87352,26.796011,10.870271,11.896021,7.6399174,4.921931,5.5886483,3.0645652,4.921715,3.2294765,5.0453277,8.211602
G2,-394.27487,104.96269,34.2908,17.343134,24.550714,18.505135,6.865162,1.3584995,-2.6900113,-3.8912227,-0.23058848,0.20826206,-4.5522213,80.421104,61.31502,21.777105,9.942328,12.855354,8.937663,4.892085,6.838404,8.415348,9.81988,5.4402,3.0190544,6.0810037
G2,-347.86136,141.19022,40.523697,13.664845,21.408693,19.640974,8.263243,-2.8636081,-9.644323,-8.919453,-2.5153568,0.723752,1.2504781,64.41634,29.472847,30.350235,15.04961,10.390801,7.481702,3.8668633,4.3048396,3.313917,2.6106155,2.9391863,5.613385,10.971023
G2,-382.34872,130.83322,60.10625,24.086927,15.770404,13.560537,5.8808203,-0.7234002,-0.47544536,2.3324056,1.2245404,-7.2787285,-18.649242,56.23259,32.842842,17.104391,11.337763,4.8945227,8.774937,4.7405753,2.595035,3.1554549,4.0268292,2.1728866,2.911091,4.888131
G2,-401.8871,110.37822,51.871796,21.710178,13.504773,10.245193,3.431769,-2.0383217,-3.1398635,-5.569506,-8.98855,-9.772579,-12.183582,65.60287,47.075336,12.062719,7.2606874,3.4900696,8.349274,5.7423244,3.7710521,4.511316,5.2338467,5.001094,5.7934318,4.0573955
G2,-367.8352,123.67118,38.33102,17.25709,13.845789,0.28431004,-8.85714,-5.1707954,1.2371264,-0.1931992,-6.1890597,-9.046145,-5.537202,78.57236,35.21381,24.192316,7.594168,9.509307,4.9779706,5.4848146,5.0519886,4.5501466,3.4413486,3.387976,3.994969,2.5905132
G2,-343.28503,136.67857,48.26268,26.895407,12.462016,-0.6583123,-0.11982892,8.240916,5.241906,0.5289304,-1.7607815,-6.129025,-8.112243,98.95408,27.449596,34.066227,10.562895,8.596793,5.456413,4.5013742,4.6162753,6.5527124,5.24556,2.7206,3.1870797,2.0143027
G2,-377.96838,98.68681,26.556538,18.721582,15.487033,7.69777,3.9283543,7.0371747,7.633354,4.4515333,0.7052346,-4.548369,-6.937924,121.89603,61.015404,25.567116,10.649792,7.3779488,5.779682,7.701003,4.406659,6.4923415,5.7196593,4.687083,6.33951,5.3103356
G2,-343.90704,131.54959,45.54527,29.941584,19.372908,2.973006,-3.8840668,5.2039313,7.4441295,-1.8490434,-9.34575,-8.488001,-4.6550684,104.993095,28.7114,32.62263,9.928918,6.926167,4.8844113,5.6095915,3.1697466,6.4237394,5.1728516,3.0907404,3.8271978,2.272658
G3,-395.85355,87.80669,34.17586,22.364067,10.8499775,4.073625,2.348163,3.3834004,1.4556707,-0.8556809,-6.1008534,-5.6282296,-5.4869075,86.528725,18.689333,21.481028,8.280649,4.4088902,2.9646745,3.9399934,3.2818518,4.0379834,4.3878784,3.6255174,4.556856,3.7429245
G3,-413.7154,85.157166,34.289806,9.938099,7.255933,3.414964,-2.3008664,-7.481767,-11.952996,-11.332908,-8.61224,-8.229252,-10.769206,47.506176,26.335192,8.011997,6.649982,10.82298,3.7102613,2.6742375,7.1636014,3.900153,2.4472427,3.339342,4.3063693,4.0510383
G3,-414.02533,77.54018,28.750053,9.463503,1.5710646,2.3102458,2.6075954,-2.362663,-8.117317,-10.125771,-9.007788,-6.683004,-6.5766335,59.23526,35.746807,11.862014,10.79489,7.339981,5.7104106,7.3520465,5.365843,7.0590615,8.15887,5.8163,4.8613105,3.5833523
G3,-381.50552,92.460785,11.9582,-0.5980391,-2.8347905,0.89823985,2.4870498,-3.406418,-10.647072,-11.564301,-11.174583,-13.657955,-15.183365,82.63595,14.089782,27.329481,16.730625,7.138735,4.8222203,5.3479614,7.709579,5.699922,5.38258,6.6261168,6.1975713,4.5894885
G3,-368.77905,96.713295,10.456366,20.11511,13.450924,-2.2515748,-1.6577253,-4.627226,-22.67311,-24.111017,-4.0542297,1.8614863,-10.8340435,74.38709,16.07329,25.005066,16.638308,8.619311,7.6045346,5.2019963,5.99552,6.6638675,6.0587807,3.6614103,3.2117918,4.465942
G3,-382.6491,87.83592,15.063013,21.716202,12.727372,2.3429556,4.960426,0.862768,-13.727239,-14.005302,-1.1022913,-0.9380365,-9.674894,81.76147,31.981895,24.204466,15.346012,7.4630594,9.106172,4.7908845,3.3872077,12.010955,10.880547,3.8404515,3.2680776,4.375529
G3,-367.67682,96.55573,10.089511,17.965374,12.169738,-0.02331082,5.732607,-3.302809,-21.67121,-20.488403,-6.258911,-2.9747581,-13.929459,81.32634,16.657364,26.432161,16.285828,6.099115,9.507319,4.2599373,3.71633,6.071709,5.95158,3.408156,4.9088235,5.294098
G3,-372.8229,116.0529,32.275017,12.6308775,11.366163,5.845073,-2.9341884,-14.679703,-21.659676,-12.784251,-1.3731077,-1.161068,-8.907832,55.283516,17.242428,17.235981,7.8763375,6.148018,5.1146674,3.3644407,5.1690397,4.347942,5.2785454,3.2594106,2.5526161,3.4161398
G3,-387.7745,106.96848,43.862453,23.626667,19.063145,15.754436,10.457218,4.261576,-4.1878567,-3.818471,7.7657695,6.253599,-2.932364,58.287266,32.80344,13.227896,6.4075303,3.7567778,4.410654,5.759147,7.729172,12.871272,11.662781,4.3641963,2.4864187,5.6130977
G3,-353.55542,104.48428,12.079028,25.389996,26.609367,10.148361,6.8313704,3.7124293,-10.667044,-12.320178,-0.18541825,1.9862547,-5.2462206,75.1789,13.245997,29.897717,13.616232,7.0571446,9.121351,6.359951,8.324257,5.713734,6.553589,4.7904854,2.9197633,4.8208275
G3,-334.57156,105.692955,1.9926367,26.555199,10.886234,-13.829382,-12.700732,-5.9513927,-7.9198236,-5.4520226,-10.554131,-16.590929,-9.369698,67.37558,13.2669735,18.536808,17.152275,7.4810243,8.973093,6.4453907,4.864012,5.6345835,3.5024877,5.987299,5.6314907,6.40135
G3,-408.92673,77.56017,28.519735,19.810572,11.144365,1.765267,0.091353856,5.727911,0.8894975,-5.8042607,-7.1444135,-3.2398362,-4.073857,95.62855,24.394106,17.560555,7.6143093,5.2070756,5.2263436,6.0586944,3.9251103,3.7928123,4.1383348,4.1750426,4.5242968,3.9139338
G3,-366.68335,80.0078,1.7821926,25.495422,8.74051,-6.7078547,-6.0792937,-2.8227355,-4.457605,-2.252892,-6.06766,-11.219053,-7.5777526,104.0144,30.771578,26.80305,18.842283,8.319714,11.87104,7.56503,4.314205,5.4682455,4.1165557,5.290173,10.768409,7.132249
G3,-337.65723,99.722374,-2.871259,26.52997,7.904941,-10.795403,-12.4995,-16.345493,-13.258101,-2.5386164,-3.069496,-13.033021,-13.348188,91.46992,33.94481,21.049915,20.627157,10.52319,8.460823,7.4187746,8.518965,5.654254,5.1012893,4.05689,5.081205,6.6668305
G3,-368.6332,116.67906,25.934702,16.801146,8.226638,-10.574877,-14.092319,-9.191702,-11.230447,-8.110955,-7.834754,-16.026546,-17.606756,52.601444,18.162573,15.290773,9.194479,5.4067736,7.282534,5.214795,6.5904055,4.8011208,2.827168,3.3397565,7.4321427,7.577224
G3,-402.8128,87.03409,20.772493,17.316439,7.563741,-5.2860193,-3.4471166,-3.4912288,-7.4355607,-2.5155015,-8.694309,-12.352601,-5.7238884,80.28814,47.516266,10.003824,8.835258,4.2845664,9.6362295,7.5371175,4.771598,8.513966,3.6690617,7.0349164,10.447268,6.121754
G3,-322.74512,94.797516,-6.494669,27.252478,10.97523,-12.636263,-13.145752,-10.909356,-13.288389,-2.887754,-1.5009913,-15.438882,-16.002678,75.410255,18.168676,19.508635,17.106358,11.312496,8.76348,4.9253435,5.929857,7.217298,3.6402092,5.645171,5.2053943,5.5417743
G3,-406.78937,60.98749,23.89646,12.15846,5.9814434,5.6608486,4.6503754,1.0630203,-5.460199,-10.47246,-11.890674,-11.719013,-9.01548,56.559986,20.918074,8.915431,10.97913,5.9600897,4.0830736,4.2479124,3.50352,1.723366,2.238914,4.000662,3.7220309,3.922135
G3,-415.13007,47.14751,12.262487,12.584908,12.463131,7.947286,2.7649424,-0.68973875,-4.8586187,-5.712516,-3.9607582,-5.011892,-6.7041564,71.63629,36.433235,13.700391,13.474827,9.977312,5.1735063,4.3378115,4.3095427,6.049934,6.7300715,5.321981,5.627979,6.5505614
G3,-403.66406,62.761234,19.810871,15.160231,13.910528,9.559413,1.3815582,-5.045174,-8.109254,-10.406031,-11.216165,-10.894071,-9.161821,62.579628,19.31377,15.28203,13.79347,9.524346,4.673425,4.234524,3.4659789,2.8828192,2.4431531,2.984851,3.774831,3.3783424
G3,-403.69025,72.575035,32.04994,17.927885,15.727686,7.058019,-4.4187946,-9.547962,-9.78653,-10.290897,-11.606805,-12.896488,-12.384417,45.689323,26.207563,10.695056,8.365582,8.1938305,3.9623418,3.3214748,3.0915356,3.4026642,2.5177693,3.0707211,4.2009587,4.8834796
G3,-415.99506,52.171295,19.35409,9.998266,11.060993,7.676567,0.71439517,-3.9101174,-5.180645,-5.007108,-6.9499617,-8.27722,-7.587854,57.449223,44.919968,11.096197,5.7080092,6.850814,4.6402025,2.5182178,5.226098,5.4793468,5.5416584,6.2493315,7.553166,6.7525787
G3,-408.36954,78.45252,32.166206,20.523048,10.799085,2.2399743,-0.16697349,4.1856127,-1.1792076,-7.722851,-11.168068,-8.277067,-7.87082,89.003044,19.751795,17.294725,6.934991,3.7581127,4.4228373,4.1795626,5.368687,4.826264,3.8012156,3.4203594,4.487567,3.1721487
G3,-393.52814,60.27843,19.956781,14.575223,12.737438,7.874649,0.7822945,-5.552321,-7.2753754,-6.709651,-7.9836855,-10.585422,-9.727561,63.432266,27.081379,18.20195,12.836871,8.975149,5.058819,3.7260897,3.9250345,2.6416512,2.712943,2.2788668,4.493346,4.0555964
G3,-376.08957,90.53812,20.637459,16.301966,14.07686,10.812097,10.571018,2.0873919,-11.281095,-15.097049,-11.995999,-12.648519,-19.21804,64.703674,13.908735,20.092392,15.713722,6.4236627,9.36491,5.8320556,5.3267326,4.2615,4.146004,2.9022412,2.446183,4.968577
G3,-388.6474,67.876854,13.8472595,21.356047,17.659874,7.5448523,7.974045,7.3368564,-2.9139848,-9.3312,-6.984385,-4.3212276,-8.526003,79.885506,35.59674,18.298763,14.3861685,7.820911,8.481571,5.370156,5.719778,6.7371,12.387811,10.621659,6.0138736,6.604598
G3,-377.22464,86.92839,22.306475,17.626175,11.882398,8.7237425,9.823211,5.553559,-6.8764935,-16.034876,-14.04162,-9.821621,-15.849505,64.5809,14.461436,18.038177,14.919314,7.0184393,7.780918,5.789614,6.725821,5.9232035,3.6649685,4.113608,3.2374108,4.554019
G3,-376.43762,97.46756,32.20759,14.776995,12.955934,10.716347,8.1623335,1.2940968,-9.299744,-15.427955,-13.900555,-14.122969,-17.470276,52.62402,22.316545,12.583343,7.939563,4.7869687,6.710442,5.042878,5.124934,4.170499,4.0760784,3.9781754,3.687564,4.2344766
G3,-395.53543,71.546974,20.989553,18.265287,19.134249,10.338824,7.667585,5.5090394,-2.3298323,-6.1130223,-3.784239,-5.921853,-11.555111,69.59546,41.62103,12.884179,7.964144,5.1052833,6.562895,3.2656083,4.790129,7.0150065,9.843038,6.910943,7.298788,11.2138405
G3,-361.14954,102.37412,18.516726,16.028696,13.194654,6.192453,8.384276,7.510459,-3.228086,-16.380133,-15.653647,-8.976748,-12.748309,60.81217,14.086263,23.534922,14.731367,8.959305,7.852173,6.556842,5.230893,4.057397,4.205861,3.920533,2.9985502,4.2281036
G3,-365.95404,99.89919,10.975097,13.796199,15.565097,1.8356435,-3.6331422,-9.955746,-21.040163,-27.88772,-20.446651,-10.820987,-9.035981,66.66074,9.425898,24.163578,16.537558,11.609786,7.172002,7.83793,5.409206,4.835013,5.1422048,3.4382036,3.81845,4.4990964
G3,-406.66156,64.67649,7.561592,17.20913,18.880108,5.511402,-0.4356966,-1.6050788,-7.7400675,-14.930226,-12.033781,-7.7861614,-9.296447,86.7625,40.7547,16.97976,12.059218,11.104844,5.616802,7.2428107,5.2512507,8.14467,12.704578,9.214201,5.39958,6.1424413
G3,-369.16827,92.92078,9.626597,12.974946,17.630999,6.7055693,-3.672018,-8.624754,-15.657349,-25.123623,-20.646467,-11.963816,-10.541723,69.9885,12.547986,23.75535,15.081492,11.1284075,5.953688,7.1060953,5.24493,5.436269,3.5008347,4.4610457,4.0155916,4.5622
G3,-421.9209,79.71704,44.03916,24.639713,12.960669,6.3501673,1.9797858,-0.95392,-2.9579513,-5.457214,-8.006357,-10.841546,-13.255037,52.994804,33.411774,11.129599,5.542184,3.826384,3.558602,2.9299746,2.7058911,2.8511503,2.8209314,2.704971,3.657535,4.7498307
G3,-370.3938,100.58105,25.74096,10.362424,11.687053,2.6990795,-7.4365025,-15.029755,-21.25349,-24.84768,-19.695198,-5.572273,-1.4798077,53.531906,17.397465,14.990912,9.56722,12.054812,6.013012,6.9164376,5.6158304,3.6172462,3.860986,4.0467844,2.7392702,3.6073668
G3,-396.4212,76.25601,18.29617,13.723812,18.311218,7.724264,-3.5753002,-7.486173,-10.914958,-16.09819,-13.581024,-4.3825917,-6.299759,70.73563,44.70322,11.972875,8.746508,10.716068,3.8796,7.1206183,7.832928,9.793457,12.889547,9.784848,4.4316096,3.7731154
G3,-380.54657,80.444595,18.664892,27.873272,20.135256,1.7701174,-7.2350583,-5.0101233,-8.377245,-22.288828,-23.36942,-13.600911,-7.040228,59.945637,8.397261,20.836426,20.08465,10.764743,5.761027,6.304444,3.4621828,3.4617698,5.077166,4.5698876,2.5348258,5.3048153
G3,-401.62994,78.39469,18.496136,15.57259,9.277968,-0.550505,-7.3580694,-9.317901,-3.3320386,2.476486,-3.6042244,-11.44363,-10.313527,89.55639,43.604977,19.188885,13.509168,7.424364,7.3281293,9.608774,10.652831,4.705466,5.345569,3.8571815,9.244106,6.6343355
G3,-366.74802,105.591606,24.886713,11.566195,4.13279,-4.012221,-9.538246,-10.848844,-7.5263743,-0.35247326,-3.6528895,-13.826637,-12.64424,75.30719,16.635735,26.39587,14.863209,10.054009,8.319582,4.084028,4.4064627,3.1618645,5.7530937,4.328328,6.36631,4.8343782
G3,-368.85953,97.09992,21.452204,11.7817955,6.051749,-1.4301325,-8.028978,-11.226047,-9.02306,-0.6141911,-3.559122,-12.748535,-10.920676,77.07156,16.27621,25.614992,15.179648,8.75547,8.134637,5.074321,5.090966,3.4352076,6.4015255,3.9203298,6.0840454,3.762813
G3,-406.50287,69.39611,14.605444,11.017248,10.17538,2.0822458,-3.3169212,-6.5607347,-1.5899122,2.5518317,-4.4498963,-9.152232,-6.427844,84.24477,50.179737,16.31125,9.492502,5.955131,5.0873394,7.8175626,9.3764305,3.8968477,6.1706576,4.786043,8.45631,4.298346
G3,-369.7123,110.9912,27.362888,8.710153,5.5532804,-0.4436131,-7.3377314,-12.890959,-5.692506,-0.113719404,-8.636383,-13.004368,-6.8765526,70.08636,20.62504,26.953259,10.809949,10.254724,6.755315,6.7313924,4.777977,4.3586917,8.667338,2.4077942,5.088531,3.384428
G3,-375.09048,100.02534,26.897312,20.30315,12.220153,1.2644308,-9.097697,-14.198311,-11.940635,-1.2789024,-1.9940476,-12.698153,-15.270939,84.06633,18.969168,28.46899,16.719408,9.725135,9.570902,4.775092,4.964558,3.837656,5.287609,4.28445,6.373986,4.4394135
G3,-424.85458,73.11015,43.55611,25.518835,12.942624,5.442077,3.2467608,0.76498306,-2.8088727,-3.8133118,-3.841517,-6.126185,-9.827304,47.446846,35.190506,11.945635,3.7038665,3.3769405,3.3165026,3.7744155,4.1126738,3.5059793,3.459088,2.3882377,2.9407663,5.3034663
G3,-417.12576,75.36079,23.92836,16.605461,16.208982,7.5225797,1.48274,3.3699193,1.0173916,-5.9717216,-8.018537,-5.026223,-5.117275,78.64264,27.958149,20.217505,7.0049376,8.872922,4.263078,3.8119156,3.9110796,3.283268,3.647269,2.7275136,3.3301218,3.6978037
G3,-396.61002,84.38647,22.828007,9.37068,4.015355,1.1789452,-0.16960743,-6.0065126,-12.904806,-15.416793,-14.027635,-11.824575,-9.1399975,64.912865,18.066889,20.301596,13.993348,7.9984584,4.4771147,5.11571,5.7410493,5.3514953,3.5242496,3.2787886,3.4600523,2.9364216
G3,-389.80557,77.65049,15.210608,8.676645,5.62623,0.80262643,-2.9087126,-6.4307623,-9.275253,-7.0646873,-5.6471996,-7.9212933,-10.448209,78.985634,33.432007,20.247389,13.020768,9.444596,6.446251,5.724004,8.39151,7.4144535,6.4686,4.788157,4.4167733,4.214554
G3,-390.218,80.22893,20.439604,9.04276,6.315368,2.4782774,-1.9950045,-6.192231,-13.177154,-14.59243,-12.074609,-11.683224,-9.555284,73.20731,20.00374,19.263056,12.500004,7.5726023,4.120255,3.1000118,8.161745,4.3657303,3.3200297,4.8024907,5.5253825,4.500463
G4,-364.83096,94.89939,15.843736,19.889555,3.3076487,-0.3860093,-3.2708607,-8.236181,-17.403763,-17.796597,-11.145722,-12.724884,-20.548258,88.06976,19.41371,13.522484,11.756686,7.57067,6.9039044,4.191548,5.975498,6.394495,4.2554765,3.6840827,4.966183,7.289203
G4,-377.5549,101.66263,19.23278,12.783944,4.99745,-8.723545,-9.414995,-1.2421933,-14.980022,-18.425993,-11.33773,-9.695937,-15.0963335,72.73083,11.646176,12.624234,4.5984244,4.451388,6.411949,4.0902376,7.5910497,3.6865919,4.078162,3.6266222,4.2876005,3.7842543
G4,-393.46948,94.11964,20.030342,12.515648,-0.77243465,-1.3232069,-3.7826636,-6.3350964,-5.210986,-12.990565,-6.747691,-3.939048,-14.854171,83.011665,19.337982,14.985815,8.594443,5.590287,5.2400355,4.767836,3.510276,4.821025,11.780122,5.2216167,4.1588125,8.170283
G4,-354.14832,93.80302,12.225381,24.32395,1.5065184,8.408475,-5.7218943,2.3259687,-11.741611,-20.712404,-9.746164,0.80273795,-16.185764,94.458916,28.49981,10.247762,10.685891,10.296118,11.9672985,9.606351,10.516735,6.2014966,4.4059873,3.607489,3.6942103,6.3624334
G4,-327.76443,60.179523,7.0045357,9.788131,-10.482712,-0.70589155,5.461616,1.023911,-14.660691,-2.2680428,0.05079929,-21.167181,-23.828001,101.82711,29.391426,10.4531975,6.206618,8.000236,5.5465956,3.6758296,5.4444537,7.838854,8.200699,6.837083,5.5619855,5.102552
G4,-356.1684,60.817337,17.556564,5.854563,-2.7104027,9.072402,4.4367604,10.387075,-13.2604685,0.15488589,-4.0245433,-5.681011,-18.253353,122.83565,29.976679,13.385127,5.089433,11.061399,4.2395434,3.864783,6.90208,15.377504,6.118774,5.705736,5.094564,14.000341
G4,-326.59695,52.369164,9.689088,11.544918,-10.926907,-2.105102,8.264316,1.474941,-10.096183,-7.271958,-2.0831223,-14.429912,-24.281921,104.646866,30.110655,9.504572,8.105263,6.7780485,7.0623283,6.4328737,5.679199,6.9689107,5.745863,5.5654006,3.997462,4.6224203
G4,-346.91553,81.849236,3.5449836,16.936193,-9.3323555,2.945937,2.128051,-3.5243707,-14.454591,2.128709,-9.939101,-14.304506,-17.939837,90.16764,24.235245,8.557636,5.863207,9.179441,10.058389,5.225762,8.072589,5.872381,5.051101,3.483901,5.4959607,4.7135286
G4,-366.6606,76.45169,8.646085,10.7219515,-4.3159733,5.2905927,12.156723,0.35090277,-9.615432,3.3680189,-3.165654,-12.143667,-16.259398,100.07185,16.2914,15.280948,4.690471,13.088133,5.9147463,6.873534,4.595073,12.8423395,5.2747936,5.325187,9.434552,12.239327
G4,-331.80533,73.27749,18.896303,0.91608983,11.011197,12.141342,-3.4819784,-5.2277784,-19.8274,-2.6313105,-6.806469,-16.13592,-15.623988,105.34984,41.663223,12.157787,4.828992,3.781626,6.909428,6.5138073,5.7951493,6.883801,4.235141,3.5548997,6.3046384,4.574486
G4,-422.10312,82.40068,33.901268,18.627047,7.4623485,-0.763492,-7.092428,-10.932552,-11.959261,-8.785797,-9.929272,-16.932934,-20.44427,73.93838,17.199446,17.397295,6.5684566,5.177869,4.0667205,2.5122674,3.2879875,2.19547,3.0075018,3.8095143,4.7938437,7.819565
G4,-361.88406,90.82548,14.748601,19.46414,7.7013535,-1.7094333,-5.1194572,-4.248038,-9.421042,-8.287568,-10.362227,-16.387589,-21.33141,88.78523,18.944056,18.17692,9.365308,5.144854,8.318166,5.5608816,5.0668764,7.1377363,5.3873053,6.42345,7.5669155,10.364601
G4,-428.52475,68.907265,29.990026,17.341656,7.004584,-0.9966287,-7.303854,-10.287064,-11.06938,-8.001837,-8.948692,-14.7032,-15.983864,86.25008,26.184055,12.340161,5.70684,5.4883327,3.6302946,3.4012575,4.0405817,4.3525467,2.7155237,3.5227082,8.798305,10.889869
G4,-417.44998,78.26869,35.652737,19.97428,6.6646776,-0.6032409,-6.3674808,-9.616727,-11.246924,-9.462868,-11.957078,-17.631048,-18.71413,83.76753,19.1328,14.195263,7.071615,5.813914,3.594069,3.1534822,2.7263248,2.8920648,2.11602,2.812461,6.8002,8.345453
